name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
paris,2021-12-06T09:00:00,5.3,3.3,3.9,90.45,0,0,,0,0,15.4,8.8,278,1016.3,90.6,16.9,22,0.1,0,,Overcast,cloudy,"07149099999,07156099999,07146099999,E3042,07157099999,07147099999,07150099999"
paris,2021-12-06T10:00:00,5.9,4.9,4,87.69,0,0,,0,0,14.3,5.6,243,1016,96.6,18.2,62,0.2,1,,Overcast,cloudy,"07149099999,07156099999,07146099999,E3042,07157099999,07147099999,07150099999"
paris,2021-12-06T11:00:00,6.5,5,3.9,83.1,0,0,,0,0,17.3,7.8,213,1016.1,94,16.3,69,0.2,1,,Overcast,cloudy,"07149099999,07156099999,07146099999,E3042,07157099999,07147099999,07150099999"
paris,2021-12-06T12:00:00,6.9,4.7,4,82.1,0,0,,0,0,22.4,10.9,197,1015.2,96.6,20.3,115,0.4,1,,Overcast,cloudy,"07149099999,07156099999,07146099999,E3042,07157099999,07147099999,07150099999"
paris,2021-12-06T13:00:00,7.4,4.9,4.5,82.27,0,0,,0,0,26.9,13.6,206,1014.4,99,21.4,166,0.6,2,,Overcast,cloudy,"07149099999,07156099999,07146099999,E3042,07157099999,07147099999,07150099999"
paris,2021-12-06T14:00:00,7.5,5.1,4.5,81.15,0,0,,0,0,29.4,12.9,207,1013.7,96.6,24.4,131,0.5,1,,Overcast,cloudy,"07149099999,07156099999,07146099999,E3042,07157099999,07147099999,07150099999"
paris,2021-12-06T15:00:00,7.5,4.7,4.2,79.59,0,0,,0,0,32.6,16,207,1012.3,96.6,24.6,61,0.2,1,,Overcast,cloudy,"07149099999,07156099999,07146099999,E3042,07157099999,07147099999,07150099999"
paris,2021-12-06T16:00:00,7,4.1,4.1,81.63,0,0,,0,0,39.1,15.7,207,1011.2,97.6,12.5,14,0.1,0,,Overcast,cloudy,"07149099999,07156099999,07146099999,E3042,07157099999,07147099999,07150099999"
paris,2021-12-06T17:00:00,6.2,3.1,4,85.46,0.531,100,rain,0,0,41.9,16.3,226,1011.7,97.6,7.7,8,0,0,,"Rain, Overcast",rain,"07149099999,07156099999,07146099999,E3042,07157099999,07147099999,07150099999"
paris,2021-12-06T18:00:00,6,2.4,4,87.03,0.183,100,rain,0,0,58.2,19.7,208,1010.3,99,27.6,0,0,0,,"Rain, Overcast",rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2021-12-06T19:00:00,6.2,2.2,4.2,87.26,0,0,,0,0,51.8,23.5,228,1010.7,97.6,6.2,0,0,0,,Overcast,cloudy,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2021-12-06T20:00:00,6.3,3.4,4.6,89.08,0.171,100,rain,0,0,46.6,14.8,238,1010.5,96.6,25.7,0,0,0,,"Rain, Overcast",rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2021-12-06T21:00:00,6.2,3.3,4.6,89.42,0,0,,0,0,38.5,14.3,240,1010.9,74.2,23.9,0,0,0,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2021-12-06T22:00:00,5.7,3,4.1,89.45,0,0,,0,0,27.5,13.2,250,1011.1,45.8,23,0,0,0,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2021-12-06T23:00:00,6.4,3.4,4.1,85.39,0,0,,0,0,36.2,15.8,276,1011.9,76,23.3,0,0,0,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2021-12-07T00:00:00,6.3,3.3,3.6,83.19,0,0,,0,0,35.7,15.1,274,1012.5,28.3,23.1,0,0,0,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2021-12-07T01:00:00,6,3.2,3.9,86.49,0,0,,0,0,31.5,13.4,275,1013.6,10,24.2,0,0,0,,Clear,clear-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2021-12-07T02:00:00,6,3.7,3.5,83.62,0.027,100,rain,0,0,29.3,11.1,282,1014,81.7,22.7,0,0,0,,"Rain, Partially cloudy",rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2021-12-07T03:00:00,5.4,3.1,3.1,85.1,0.043,100,rain,0,0,41.6,10.1,256,1014.1,40,23.1,0,0,0,,"Rain, Partially cloudy",rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2021-12-07T04:00:00,4.7,2.2,2.8,87.28,0,0,,0,0,23.5,10.6,230,1014.1,31.3,23.8,0,0,0,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2021-12-07T05:00:00,4.3,1.9,2.7,89.5,0,0,,0,0,22.1,9.8,218,1014.4,35.8,23.1,0,0,0,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2021-12-07T06:00:00,3.6,0.9,2.5,92.26,0,0,,0,0,23.4,10.9,210,1014.3,10,20.9,0,0,0,,Clear,clear-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2021-12-07T07:00:00,3.4,0.6,2.5,93.98,0,0,,0,0,23.2,10.9,219,1014.5,84.9,17.9,0,0,0,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2021-12-07T08:00:00,3.2,-0.2,2.6,95.75,0,0,,0,0,26.3,13.5,204,1013.7,87.1,7.9,0.4,0,0,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2021-12-07T09:00:00,3.1,-0.3,2.7,97.21,0,0,,0,0,27.7,13.1,186,1012.9,85.6,1.9,12,0,0,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,E3042,07157099999,07147099999,07150099999"
paris,2021-12-07T10:00:00,3.2,-0.5,2.8,97.19,0,0,,0,0,30.5,15.4,183,1012.1,100,1.8,25,0.1,0,,Overcast,cloudy,"07149099999,07156099999,07146099999,E3042,07157099999,07147099999,07150099999"
paris,2021-12-07T11:00:00,3.6,-0.1,3.3,98.23,0,0,,0,0,36.4,15.5,177,1010.9,100,2.6,63,0.2,1,,Overcast,cloudy,"07149099999,07156099999,07146099999,E3042,07157099999,07147099999,07150099999"
paris,2021-12-07T12:00:00,4.7,1.1,4.5,98.23,0,0,,0,0,36.3,17.3,173,1009.1,100,9.2,112,0.4,1,,Overcast,cloudy,"07149099999,07156099999,07146099999,E3042,07157099999,07147099999,07150099999"
paris,2021-12-07T13:00:00,5.6,1.9,4.7,93.97,0,0,,0,0,38.1,18.8,167,1006.8,100,17.8,60,0.2,1,,Overcast,cloudy,"07149099999,07156099999,07146099999,E3042,07157099999,07147099999,07150099999"
paris,2021-12-07T14:00:00,6.3,2.4,4.7,89.54,0,0,,0,0,49.4,22.8,165,1004.5,100,20.3,28,0.1,0,,Overcast,cloudy,"07149099999,07156099999,07146099999,E3042,07157099999,07147099999,07150099999"
paris,2021-12-07T15:00:00,6.9,3.4,4.6,85,0,0,,0,0,47.9,21,158,1003.3,100,23.1,30,0.1,0,,Overcast,cloudy,"07149099999,07156099999,07146099999,E3042,07157099999,07147099999,07150099999"
paris,2021-12-07T16:00:00,7.2,3.9,4.4,82.44,0,0,,0,0,41.8,19.9,157,1001.5,100,23.5,29,0.1,0,,Overcast,cloudy,"07149099999,07156099999,07146099999,E3042,07157099999,07147099999,07150099999"
paris,2021-12-07T17:00:00,7.3,3.7,3.8,78.37,0.007,100,rain,0,0,43.5,22.7,165,999.2,100,18,5,0,0,,"Rain, Overcast",rain,"07149099999,07156099999,07146099999,E3042,07157099999,07147099999,07150099999"
paris,2021-12-07T18:00:00,6.7,2.5,4.7,87.29,0.959,100,rain,0,0,55.9,27.6,147,995.2,100,14.6,0,0,0,,"Rain, Overcast",rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2021-12-07T19:00:00,7,3.4,4.3,83.16,0,0,,0,0,58.5,22.4,175,995.8,100,24.6,0,0,0,,Overcast,cloudy,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2021-12-07T20:00:00,7,3.3,6,93.3,0.171,100,rain,0,0,52.9,22.7,186,994.6,100,6,0,0,0,,"Rain, Overcast",rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2021-12-07T21:00:00,7.8,4.6,7,94.95,0.014,100,rain,0,0,45.1,20.4,209,994.4,97.6,21.7,0,0,0,,"Rain, Overcast",rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2021-12-07T22:00:00,8.1,5.1,5.6,84.49,0,0,,0,0,46.3,19.2,247,995.2,94,22.2,0,0,0,,Overcast,cloudy,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2021-12-07T23:00:00,8,5.2,5.5,84.15,0.356,100,rain,0,0,41.7,17.3,244,995.7,91.6,7.5,0,0,0,,"Rain, Overcast",rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2021-12-08T00:00:00,7,4.1,3.6,79.29,0.027,100,rain,0,0,47.2,15.4,229,996.4,91.7,26.1,0,0,0,,"Rain, Overcast",rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2021-12-08T01:00:00,6.2,3.4,2.8,78.75,0,0,,0,0,47.5,14.2,227,996.7,47.1,25.8,0,0,0,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2021-12-08T02:00:00,6,2.7,2.5,78.25,0,0,,0,0,40,17.2,228,996.8,18.7,26.7,0,0,0,,Clear,clear-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2021-12-08T03:00:00,5.4,1.7,2.3,80.43,0,0,,0,0,42.1,19.5,218,997.1,30,25.3,0,0,0,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2021-12-08T04:00:00,5.2,1.3,2.1,80.53,0,0,,0,0,45.9,20.5,226,997.7,30,26.2,0,0,0,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2021-12-08T05:00:00,4.9,1.7,2.1,82.11,0,0,,0,0,40.7,14.5,220,997.1,10,25.8,0,0,0,,Clear,clear-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2021-12-08T06:00:00,4.3,1.4,2,85.06,0,0,,0,0,33.8,11.8,197,997.5,10,24.1,0,0,0,,Clear,clear-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2021-12-08T07:00:00,3.8,1,1.8,86.8,0,0,,0,0,26,11.3,192,998,15.8,23.8,0,0,0,,Clear,clear-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2021-12-08T08:00:00,3.8,0,1.8,86.69,0,0,,0,0,34.6,16.9,210,998.1,15.8,24.2,0.6,0,0,,Clear,clear-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2021-12-08T09:00:00,3.8,1.6,2,87.94,0,0,,0,0,31.8,8.7,220,998.7,69.9,23.7,10,0,0,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,E3042,07157099999,07147099999,07150099999"
paris,2021-12-08T10:00:00,4.5,1.1,2.1,84.41,0,0,,0,0,34.9,15.6,230,998.7,32.9,22.5,33,0.1,0,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,E3042,07157099999,07147099999,07150099999"
paris,2021-12-08T11:00:00,5.4,2.7,2.3,80.19,0,0,,0,0,33.3,12.3,239,999.1,40,24.3,94,0.3,1,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,E3042,07157099999,07147099999,07150099999"
paris,2021-12-08T12:00:00,6.6,3.6,2.4,74.42,0,0,,0,0,34,15.6,253,998.8,76.9,25.7,45,0.2,0,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,E3042,07157099999,07147099999,07150099999"
paris,2021-12-08T13:00:00,7.6,5,2.4,69.35,0,0,,0,0,30.1,14.7,230,998.9,30,23.1,223,0.8,2,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,E3042,07157099999,07147099999,07150099999"
paris,2021-12-08T14:00:00,7.7,5.8,2.5,69.61,0,0,,0,0,29.2,10.7,215,999.5,52.9,24.6,189,0.7,2,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,E3042,07157099999,07147099999,07150099999"
paris,2021-12-08T15:00:00,7.4,4.7,1.8,67.66,0,0,,0,0,26.6,14.8,259,1000,72.7,25,56,0.2,1,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,E3042,07157099999,07147099999,07150099999"
paris,2021-12-08T16:00:00,7,4.4,1.7,69.29,0,0,,0,0,29.5,13.5,258,1000.6,91.5,27.1,41,0.1,0,,Overcast,cloudy,"07149099999,07156099999,07146099999,E3042,07157099999,07147099999,07150099999"
paris,2021-12-08T17:00:00,6.2,4,2,74.16,0,0,,0,0,27.5,10.8,256,1001.3,93.8,29.3,15,0.1,0,,Overcast,cloudy,"07149099999,07156099999,07146099999,E3042,07157099999,07147099999,07150099999"
paris,2021-12-08T18:00:00,5.4,3.5,1.6,76.92,0,0,,0,0,18.9,8.2,245,1002,45.8,28.2,0,0,0,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2021-12-08T19:00:00,4.8,2.5,1.7,80.35,0,0,,0,0,19.9,9.8,247,1002.6,30,28.1,0,0,0,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2021-12-08T20:00:00,4.4,1.7,1.6,81.98,0,0,,0,0,23.5,11.2,255,1003.2,10,27.5,0,0,0,,Clear,clear-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2021-12-08T21:00:00,4,1.3,1.5,83.81,0,0,,0,0,21.3,11.1,256,1004,30,28,0,0,0,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2021-12-08T22:00:00,3.9,1.3,1.1,81.87,0,0,,0,0,24.3,10.2,272,1004.6,24.2,25.7,0,0,0,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2021-12-08T23:00:00,3.5,0.3,0.8,82.21,0,0,,0,0,25.9,12.9,273,1005.1,82.4,26,0,0,0,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2021-12-09T00:00:00,3.3,0,0.5,82.33,0,0,,0,0,29.7,12.7,272,1005.7,70.6,26.4,0,0,0,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2021-12-09T01:00:00,3.3,0.3,0.3,81.14,0,0,,0,0,26.8,11.5,271,1006,72.5,26.8,0,0,0,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2021-12-09T02:00:00,3,0.3,0.4,82.79,0,0,,0,0,29.7,10,264,1006.1,10,27,0,0,0,,Clear,clear-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2021-12-09T03:00:00,2.8,1.4,0.5,84.75,0,0,,0,0,24.1,5.7,240,1006.6,94.1,26.2,0,0,0,,Overcast,cloudy,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2021-12-09T04:00:00,3.2,0.2,0.6,83.09,0,0,,0,0,26.5,11.1,245,1006.6,91.2,24.8,0,0,0,,Overcast,cloudy,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2021-12-09T05:00:00,3.4,0.6,0.8,82.88,0,0,,0,0,29.4,10.8,239,1007,96.6,26.5,0,0,0,,Overcast,cloudy,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2021-12-09T06:00:00,3.4,0.6,0.8,83.34,0,0,,0,0,30,10.7,229,1007.1,96.6,26.3,0,0,0,,Overcast,cloudy,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2021-12-09T07:00:00,3.6,0.7,1,83.24,0,0,,0,0,30.7,11,236,1007.4,95.3,25.2,0,0,0,,Overcast,cloudy,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2021-12-09T08:00:00,3.1,0.2,0.6,83.64,0,0,,0,0,32.9,11,237,1007.8,86.1,23.1,0.8,0,0,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2021-12-09T09:00:00,2.8,-0.4,0.6,85.24,0,0,,0,0,27.2,12,229,1007.9,81.7,22.7,14,0.1,0,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,E3042,07157099999,07147099999,07150099999"
paris,2021-12-09T10:00:00,3.5,0.6,0.8,82.57,0,0,,0,0,27.4,11.2,232,1008.2,80,21.9,57,0.2,1,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,E3042,07157099999,07147099999,07150099999"
paris,2021-12-09T11:00:00,5,2.3,1.4,77.56,0,0,,0,0,31.5,12,278,1008.8,47.1,23.1,84,0.3,1,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,E3042,07157099999,07147099999,07150099999"
paris,2021-12-09T12:00:00,6.2,3.8,1.8,73.67,0,0,,0,0,25.6,11.4,237,1008.2,50,23.5,109,0.4,1,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,E3042,07157099999,07147099999,07150099999"
paris,2021-12-09T13:00:00,7.3,5.2,2.3,70.43,0,0,,0,0,25.8,11.5,238,1007.8,69.5,20.5,212,0.8,2,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,E3042,07157099999,07147099999,07150099999"
paris,2021-12-09T14:00:00,7.3,4.7,2.3,70.72,0,0,,0,0,29.2,13.7,223,1007.6,61.6,22.9,244,0.9,2,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,E3042,07157099999,07147099999,07150099999"
paris,2021-12-09T15:00:00,7,4.5,2.3,71.94,0,0,,0,0,28.9,13.4,228,1007.4,80,22.4,123,0.4,1,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,E3042,07157099999,07147099999,07150099999"
paris,2021-12-09T16:00:00,6.6,4.2,2.8,76.54,0,0,,0,0,25.4,11.9,216,1007.1,94.1,23.8,66,0.2,1,,Overcast,cloudy,"07149099999,07156099999,07146099999,E3042,07157099999,07147099999,07150099999"
paris,2021-12-09T17:00:00,5.7,2.7,2.5,80.32,0,0,,0,0,27,14.5,203,1006.7,94.2,23.6,14,0.1,0,,Overcast,cloudy,"07149099999,07156099999,07146099999,E3042,07157099999,07147099999,07150099999"
paris,2021-12-09T18:00:00,5.1,2.3,2.9,85.45,0,0,,0,0,28.1,13.1,197,1006.2,65.8,24.4,0,0,0,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2021-12-09T19:00:00,4.5,1.9,2.8,88.49,0,0,,0,0,27.2,10.8,196,1005.6,10,22,0,0,0,,Clear,clear-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2021-12-09T20:00:00,4.8,1.7,3.1,88.5,0,0,,0,0,29,14.1,193,1004.7,94,22.1,0,0,0,,Overcast,cloudy,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2021-12-09T21:00:00,5.4,1.9,3.6,87.81,0,0,,0,0,35.3,18,186,1002.9,96.6,13.8,0,0,0,,Overcast,cloudy,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2021-12-09T22:00:00,5.5,1.6,4.3,91.76,0,0,,0,0,43.3,21,187,1001.3,100,7.4,0,0,0,,Overcast,cloudy,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2021-12-09T23:00:00,5.4,1.4,4.5,94.36,0.546,100,rain,0,0,42.5,21.6,179,999.4,100,4.6,0,0,0,,"Rain, Overcast",rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2021-12-10T00:00:00,5.2,1.1,4.5,95.02,1.833,100,rain,0,0,46.6,22.1,185,997,100,4.3,0,0,0,,"Rain, Overcast",rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2021-12-10T01:00:00,5,1.3,4.4,95.76,4.18,100,rain,0,0,47.6,18.9,188,995.4,100,3.2,0,0,0,,"Rain, Overcast",rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2021-12-10T02:00:00,5,0.7,4.3,95.08,4.847,100,rain,0,0,51.4,23.5,185,993.2,100,4.8,0,0,0,,"Rain, Overcast",rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2021-12-10T03:00:00,5,0.9,4.3,95.53,2.766,100,rain,0,0,49.1,20.7,196,991.6,100,6.7,0,0,0,,"Rain, Overcast",rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2021-12-10T04:00:00,5.1,3.2,4.7,96.94,0,0,,0,0,39.6,8.3,215,990.6,100,5,0,0,0,,Overcast,cloudy,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2021-12-10T05:00:00,7.2,4.2,6.8,97.58,0.67,100,rain,0,0,35,17.1,298,990.5,100,20.7,0,0,0,,"Rain, Overcast",rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2021-12-10T06:00:00,8.1,4.9,6.3,88.07,0,0,,0,0,48.8,21,295,990.8,100,21.3,0,0,0,,Overcast,cloudy,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2021-12-10T07:00:00,8.1,4.7,5.7,84.86,0,0,,0,0,53.5,23.6,296,991.8,99,16.6,0,0,0,,Overcast,cloudy,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2021-12-10T08:00:00,7.5,3.7,5.6,87.91,0.508,100,rain,0,0,54.7,26,298,993,99,11.5,0.9,0,0,,"Rain, Overcast",rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2021-12-10T09:00:00,7,3.1,4.7,85.47,0.527,100,rain,0,0,60.7,25.2,313,994.7,99,18.5,25.1,0.1,0,,"Rain, Overcast",rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2021-12-10T10:00:00,6.4,2.3,3.2,79.68,0,0,,0,0,60.2,25.2,304,996.1,96.6,21.3,22,0.1,0,,Overcast,cloudy,"07149099999,07156099999,07146099999,E3042,07157099999,07147099999,07150099999"
paris,2021-12-10T11:00:00,6.9,3.3,3.6,79.28,0.057,100,rain,0,0,56.2,22.3,305,997.2,85.1,24,113,0.4,1,,"Rain, Partially cloudy",rain,"07149099999,07156099999,07146099999,E3042,07157099999,07147099999,07150099999"
paris,2021-12-10T12:00:00,7.7,4,2.6,70.25,0.144,100,rain,0,0,62.3,24.9,307,998,74.3,21.5,78,0.3,1,,"Rain, Partially cloudy",rain,"07149099999,07156099999,07146099999,E3042,07157099999,07147099999,07150099999"
paris,2021-12-10T13:00:00,7.9,4.6,1.8,65.03,0,0,,0,0,57.9,21.9,314,998.9,86.1,20.9,152,0.5,2,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,E3042,07157099999,07147099999,07150099999"
paris,2021-12-10T14:00:00,7.4,3.4,1.3,65.15,0.016,100,rain,0,0,57.8,27.3,308,999.9,83.4,23.4,68,0.2,1,,"Rain, Partially cloudy",rain,"07149099999,07156099999,07146099999,E3042,07157099999,07147099999,07150099999"
paris,2021-12-10T15:00:00,7.8,4.4,1,61.83,0.014,100,rain,0,0,58.8,23.1,308,1000.8,74.8,24.5,41,0.1,0,,"Rain, Partially cloudy",rain,"07149099999,07156099999,07146099999,E3042,07157099999,07147099999,07150099999"
paris,2021-12-10T16:00:00,7.4,3.9,0.7,62.37,0,0,,0,0,62.2,22.2,315,1002,44.3,23.5,47,0.2,0,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,E3042,07157099999,07147099999,07150099999"
paris,2021-12-10T17:00:00,7.2,3.7,0.9,64.24,0,0,,0,0,47.3,21.3,304,1003.2,76.4,26.7,8,0,0,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,E3042,07157099999,07147099999,07150099999"
paris,2021-12-10T18:00:00,6.8,3.3,1.1,67.01,0,0,,0,0,48.5,21.1,297,1004.3,68.6,25.8,0,0,0,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2021-12-10T19:00:00,6.7,3.1,1.2,68.01,0,0,,0,0,45.9,20.7,303,1005.5,50.5,25.1,0,0,0,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2021-12-10T20:00:00,6.4,3.1,1.5,70.58,0,0,,0,0,38,18.1,295,1006.3,36.7,24.7,0,0,0,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2021-12-10T21:00:00,5.9,2.5,1.3,72.08,0,0,,0,0,40.8,17.7,296,1007.4,10,24.9,0,0,0,,Clear,clear-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2021-12-10T22:00:00,5.6,2.1,1.3,73.69,0,0,,0,0,35.5,18.5,294,1008.6,4.7,24.1,0,0,0,,Clear,clear-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2021-12-10T23:00:00,5.2,2.3,1.3,75.79,0,0,,0,0,35.5,13.2,294,1009.5,5.1,24,0,0,0,,Clear,clear-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2021-12-11T00:00:00,5,1.8,1.3,77.33,0,0,,0,0,34.6,14.4,303,1010.4,6.6,24.5,0,0,0,,Clear,clear-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2021-12-11T01:00:00,5.2,2.1,1.5,76.98,0,0,,0,0,32.1,14.1,295,1011.5,12.8,25.2,0,0,0,,Clear,clear-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2021-12-11T02:00:00,4.2,1.5,1.2,81.05,0,0,,0,0,30.2,10.8,285,1012.6,20.4,24.5,0,0,0,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2021-12-11T03:00:00,4,1.8,1.3,82.84,0,0,,0,0,22.4,8.5,289,1013.5,32.6,21.8,0,0,0,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2021-12-11T04:00:00,3.9,1.2,1.1,81.84,0,0,,0,0,21.3,10.6,301,1014.3,46,23.6,0,0,0,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2021-12-11T05:00:00,4.3,1.6,1.4,81.36,0,0,,0,0,27.4,11.1,302,1015.3,54.5,23.2,0,0,0,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2021-12-11T06:00:00,4,1.6,1.4,83,0,0,,0,0,25,9.7,309,1015.8,62.7,24.1,0,0,0,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
